"message","created_time","id","store_name","story"
"@Walmart why am I having such a hard time returning a breast pump when the website clearly states I could return the pump but unopened which it is.","2016-09-28T14:45:19+0000","159616034235_10154702590389236","walmart",
"Walmart can you message me please?!?!","2016-09-28T13:58:00+0000","159616034235_10154702426464236","walmart",
"When did WalMart decide to faze out their soft drinks? I am addicted to Diet Dr Thunder......I am going from one store to the next to stock up.....Help!","2016-09-28T13:54:40+0000","159616034235_10154702421764236","walmart",
,"2016-09-28T13:53:50+0000","159616034235_10154702420304236","walmart","Walmart was mentioned in a post."
,"2016-09-28T13:50:47+0000","159616034235_10154702411274236","walmart","Walmart was mentioned in a post."
"I placed an order for 4 36 packs of an item, and instead they sent 4 single items. I traveled all the way to the store to pick my order up, and it was wrong. The store was more than willing to fix the issue, but the don't carry the 36 packs in store. I was told to call customer care to request a replacement order. When I called, I was told that since it was out of stock they could not send a replacement order. I then asked to speak with a manager and was put on hold for a half hour. When she FINALLY was transferring me to a manager she hung up on me. So I called back and spoke with someone else that ALSO hung up on me. When I called back a third time I was furious, he transferred me to a manager that said she would NOT honor the price for the 36 pack and would only give me a refund and a $10 gift card for my time. This is extremely disrespectful. I get paid more than that at work and I had wasted 2 hours of my time by then. If you knew you didn't have the correct item, then why didn't you just cancel my order instead of wasting my time. I then asked for the managers manager that told me the same thing and I told her that I would be filing a BBB complaint because this is ridiculous. Not only have I been treated terribly, I've also been disrespected, and I still don't even know that I'm getting my money back. After I got off the phone with her, I got an email saying that my order had been picked up, which is NOT correct. You have now lost a customer, and you have a BBB complaint to follow up on. You should be ashamed of yourself that you do business this way. Your customer service is absolutely HORRIFIC!","2016-09-28T13:34:41+0000","159616034235_10154702372379236","walmart",
,"2016-09-28T13:30:08+0000","159616034235_10154702359179236","walmart","Walmart was mentioned in a post."
"Still having problems trying to order on line. getting this message on ALL PRODUCTS:   Stauffer’s Animal Snack Crackers, 32 oz\nAverage rating: 4.5 stars181 \n$2.77\n8.70¢ / oz\nOut of stock\nSold & Shipped by Walmart\nShipping not available\nPickup not available Pickup options \nQuantity: \n1\n\nGet In-Stock Alert","2016-09-28T13:03:30+0000","159616034235_10154702305114236","walmart",
"Walmart does a great job keeps moving along. Thank you Walmart.","2016-09-28T10:36:14+0000","159616034235_10154701980844236","walmart",
"I ordered something 9/14, order #5291645-217229. It says will be delivered September 20-21. To date, I haven't received it and it still just says shipped. It is 9/28. On 9/26 I emailed customer service asking about it and haven't received a response. Please help.","2016-09-28T10:25:06+0000","159616034235_10154701953689236","walmart",
"Hi, do you ship to Europe?","2016-09-28T08:41:27+0000","159616034235_10154701708574236","walmart",
"I guess your store in Marietta GA on Cobb Prky doesn't need any registers open. Would have been nice if they would have told me you can't sale anything when I came through the door instead of me wasting my time getting what I needed. Then I get to the self checkout and your helpless staff just give me that far way look and tell me the registers won't be up for 45 minutes. Way to be proactive.","2016-09-28T08:22:08+0000","159616034235_10154701688189236","walmart",
"I love Walmart!!!!","2016-09-28T07:02:45+0000","159616034235_10154701553504236","walmart",
"What ever happen to the caramel cakes Walmart use to have. I like theirs better but ever since they Brought out Patti Labelle's caramel cakes they stopped selling their own. I miss them. Bring them back","2016-09-28T05:47:53+0000","159616034235_10154701437264236","walmart",
"Hey Walmart thanks again for messing up my order, i ordered a TG TEK 8 inch 32GB Windows 10 tablet you sent me a DOPO 8 inch windows 8.1 tablet i set up an exchange online with customer service they sent a replacement they wanted me to ship the one that was delivered recived what they told me was the one i ordered and its still not right im bringing both to a Walmart store for a full refund i'll never order from your stores online ever again i hope you feel ashamed that this happened 😡","2016-09-28T05:06:29+0000","159616034235_10154701369359236","walmart",
"When I search the internet to order cake online your company comes up. But I cant. I think you should be able to order online. Why even have the option to print order form and come there? When people are looking for the convince of online orderingq","2016-09-28T03:32:50+0000","159616034235_10154701194094236","walmart",
"Dear Walmart,    one of you Facebook responders told me that your PRODUCE is grown in the United States.... Well I just happened to stop by one of your stores today in Canton Arkansas and I bought some of your produce let me share a picture for you...well you wont allow one....well I bought a bag of Avacados, shipper located in Grand Prarie, Tx.   Product grown in MEXICO!!!! More fabrication....Shame on you !!!","2016-09-28T03:30:04+0000","159616034235_10154701190784236","walmart",
"why isnt there a number to call when theres a problem.","2016-09-28T03:26:27+0000","159616034235_10154701187759236","walmart",
"Yesterday (9/26) was my daughter Mels birthday...All Mel has said for WEEKS is that she wants a Pepa Pig cake! My aunt called all around and Walmart was the only place to carry a Pepa Pig kit...so she ordered Mel the cake! She went and got the cake tonight and brought it over so we could sing to Mel and she could blow out her candles! SOOOO, The cake gets here and my aunt tells me to come look at it and asked me what I thought was on the cake....I could not believe that this cake had hairs on the top of it! Like human hairs! SOOOO, I call Walmart and ask to speak to a manager and this girl gets on the phone and I explain, very nicely, that we got a cake for my daughter and it has hair on the top...She asks me how we didn't notice it before we left the store...I told her we were in a hurry, but explained that the sticker they put on still had the box sealed...She proceeds to tell me to take a picture of this cake and bring the picture in tomorrow and she will see what they can do for us...I tell her it's my daughters birthday today and I'm just upset that the cake we ordered has obvious hairs on it and she just gets really rude and disrespectful! So I tell her fine, forget it...she doesn't need to be rude to me and I will never buy a cake there again and I hang up...I got crabby, yes! Because I'm trying to explain this situation and how nasty it is and she is just being down right nasty to me! So, I get off the phone\n..go inside and explain to my daughter she can't have her cake...She's crying and wants to just have her ice cream so we give her the ice cream and decide to take the cake back to Walmart. We go in and go up to the service desk and the CSM apologized and called for a specific manager because I didn't want to speak to the previous one I spoke to on the phone because I probably would have thrown the cake in her face...So this other assistant manager is trying to basically tell this CSM on the phone he knows who I am, because of the phone call with the other Mgr, and he doesn't want to come out...he finally agrees to come see me and when he gets there I explain to him I am by no means a rude person or hateful, im.upset because of how this girl spoke to me and refused to fix this problem...he tells me he can not go above a manager who is the same rank as him and make a decision on this situation...I tell him all I am asking for is a refund for this cake with hair...NOPE! The CSM even said, ""can we just refund the money for the cake""....NOPE! so I tell him at this point I'll gladly talk to the girl I spoke to on the phone, because I'm not sure what decision he is ""over riding"" because she told me to bring in a picture of the cake tomorrow and I was NOT feeding this cake to my kids....He ends up going into the office and the CSM comes out a min later and refunds us the money and apologized several times for the cake and the behavior of the managers....The manager never once said sorry, NEITHER OF THEM, and neither came back out while I was still there. All I can say is I am so embarrassed for that store. The way it has been run since Bob passed is an absolute disgrace! I will NEVER again do business with Walmart Bakery in Pekin!","2016-09-28T03:10:38+0000","159616034235_10154701164459236","walmart",
"My husband slipped and fell out on the floor this evening, I am very disappointed in the way this was handled. He slipped on a spill of ""WEED B GON"" and fell straight back. I was walking ahead of him and just heard him holler for me. \n\nThere were no wet floor signs\nThere were bottles NEAR the lawn/garden area but these specific bottles were taken from the area due to damage to them.\nThere was obvious leakage from one bottle on the cardboard boxes beneath them.\n\nWhy would I be looking for a leak?\n\nThe managers name is John and my husband was not offered anything to wipe the chemicals off of his body, he was covered from his lower back to his shoes.\n\nThe manager told my husband if he went to the doctor they would compensate for that, as well as his clothing covered in this mess ""send us your dry cleaning bill"" \n\nI will no longer shop at any wal-mart. Thanks.","2016-09-28T02:49:54+0000","159616034235_10154701139174236","walmart",
"I am in utter disbelief right now!!!  Word to the wise - DO NOT TAKE YOUR CAR TO WALMART AUTOMOTIVE.  Was just told by a Ford certified mechanic that when Walmart rotated my tires they failed to tightened ANY OF THE LUG NUTS ON MY RIGHT FRONT WHEEL!!!  So the noise that was getting louder and louder??  The wheel progressively separating itself from my car!!!  Ford guy said they were in disbelief when they saw it and if I had driven it even 5 more miles I probably wouldn't be here typing this right now.  I am so disgusted and appalled and frightened at the idea that people are out there ""servicing"" your vehicle and leaving you in such danger.  Is there no training?  No second checks for safety and accuracy?  I always go to the Ford dealer but this one time I chose convenience and almost paid dearly for it.  I guess you get what you pay for. I don't even know how to feel right now!!  😡😳😥😕😡😡😡","2016-09-28T02:42:17+0000","159616034235_10154701130204236","walmart",
"OPEN LAYAWAY TO CLOTHES. KIDS NEED CLOTHES!!!!!!!","2016-09-28T02:40:47+0000","159616034235_10154701128064236","walmart",
"I bought an HP laptop from you guys and it was super. Luckily I paid an extra $100 for the warranty because I started having problems within a year. I filed a claim and sent it in to be repaired. I received my laptop back in the same week with the paperwork saying it was just a dead battery and you guys don't replace batteries. That was not true but I bought a new battery in August. My laptop still continued messing up and I sent it back in September. It was returned saying nothing was wrong but the paperwork said ""battery"" again. This seems to be because my BRAND NEW battery was replaced with a dead one. It's not even the same brand. I went to the live chat and the person said they did not have information for me. So, Walmart robbed me?","2016-09-28T02:22:36+0000","159616034235_10154701096774236","walmart",
"We supplier travel bags and backpacks wholesale。\nQuality excellent,Low prices,OEM is welcomed.\n","2016-09-28T02:11:57+0000","159616034235_861627710635331","walmart",
"Hey walmart thank you for ruining force friday for all the star wars collectors most of the stores have put everything on the shelves early and sold them via personal check out even tho the event boxes were clearly marked .\nNow that you have allowed people to cheat the system buy scanning the wrong item we collectors are left without \n\nIt is shameful how lazy and uninformed your staff is and how little you care\nI hope Disney and hasbro drop you i have\n#hasbro #Disney #forcefriday #starwars","2016-09-28T02:00:13+0000","159616034235_10154701068244236","walmart",
"What has happened to all the Maxwell House International Cafe Cafe-Style Hazelnut Iced Latte, 6 ct/3.4 oz boxes??  I drink 1-2 glasses everyday for the last 8 years at least and now Walmart does not carry this item!!!!  Why??","2016-09-28T01:42:39+0000","159616034235_10154701043154236","walmart",
"Hi its me again ... Lol.. Had to stop at our local Walmart today and had a bit of time to kill.. Went to toys and to Lalaloopsy ... AND THERE WERE THE MINI STYLE &SWAP PRINCESSES!! LOL She is SOOO EXCITED!!","2016-09-28T01:33:07+0000","159616034235_10154701026234236","walmart",
"I had the unfortunate luck of having my wallet and keys stolen from my cart at Walmart in Germantown, MD this evening with my daughter picking up her contact lenses. I would like to commend and thank Suzette, the assistant manager, with going above and beyond in assisting me with finding it. She worked with security, her department heads, customer service and retraced my steps and reviewed video. She was helpful and comforting and spent a lot of time with me and my daughter. The women in the optical department Ruth, Hahn, and others were also very helpful.\n\nIn a turn of fate, by calling my phone, my wallet was found at a nearby bus station and I arranged a meet up nearby with the good Samaritan with everything still in the wallet and with my keys.  Plans are underway for a second meet up tomorrow to retrieve my phone held by the Samaritan's husband who answered it because his wife did not speak English. A good outcome out of a bad situation and I will be forever grateful to Suzette and the staff for their help and support.","2016-09-28T01:20:37+0000","159616034235_10154701006799236","walmart",
"What is wrong with your in store pickup and online help system?  Why are your employees overworked and working electronics and online pickup at the same time? My order was supposed to be ready tonight at 7:40PM and at 9 PM after several calls to nowhere, I finally get some poor employee trying to work 2 jobs and find cat meds that aren't there. HIs calls to local stores went unanswered. My order is being cancelled.  I need the meds tonight. I could have gone somewhere else if I had know that it was not possible to get it. Why offer a service if you can't deliver?  VERY disappointed in Wal-Mart!!!","2016-09-28T01:19:25+0000","159616034235_10154700991359236","walmart",
"ordered 3 MUSKETEERS Chocolate Full Size Chocolate Bars Candy Box, 1.92 oz 36 Pack but you only sent me 3 Chocolate Bars where is the rest of my order","2016-09-28T01:02:28+0000","159616034235_10154700958684236","walmart",
"Wouldn't take back my mother's ac unit because it was a little over a month old. It had never been opened. 😠😠😠","2016-09-28T00:41:33+0000","159616034235_10154700926839236","walmart",
,"2016-09-28T00:38:34+0000","159616034235_10154700922529236","walmart","Walmart was mentioned in a post."
"How does one leave a product review on your website? I can read everyone else's but I can't seem to leave one of my own.","2016-09-28T00:35:52+0000","159616034235_10154700918704236","walmart",
"How can a company that makes so much freaking money not honor an add that they posted?  I'm sorry that someone messed up but that is not my cousins fault and they should get the deal that they thought they were getting. I will not let this go","2016-09-28T00:34:32+0000","159616034235_10154700913219236","walmart",
"sbeing that the Walmart company does not want to stop employees who refuse to service police offcers .I am not buying anything in Walmart stores or on line.","2016-09-28T00:14:25+0000","159616034235_10154700872439236","walmart",
"Help","2016-09-28T00:12:47+0000","159616034235_10154700870149236","walmart",
"Help","2016-09-28T00:12:16+0000","159616034235_10154700866214236","walmart",
"So thanks Walmart!  I've bought most of my outdoor furniture from you guys, but I will never buy anything from you again.  I ordered a sectional outdoor sofa, and after paying for it was told it would be delivered in 2 separate batches -- one box by UPS and 2 by freight (3 boxes total).  I received the UPS box immediately, and after a major runaround scheduling the delivery with Pilot, the freight company (who had a delivery window of 1 to 5 and dropped the box off in our driveway at noon with no one home) delivered only 1 of the 2 remaining boxes.  I called Walmart, who checked on my order and told me to call Pilot.  Pilot sent me back to Walmart after confirming they never got the 2nd box.  After calling Walmart back, I was informed that after paying for the furniture in full and receiving 2 boxes of 3 after almost 3 weeks, you were able to determine this time that the second box was OUT OF STOCK!!","2016-09-28T00:04:27+0000","159616034235_10154700856389236","walmart",
"¿Puedo entrar a trabajar de cerillito todavía a la edad de 17 años? ¿Que otra área te pueden dar a esa edad?","2016-09-27T23:51:35+0000","159616034235_10154700829879236","walmart",
"I would just like to say over the past year I have read of numerous accounts of your employees refusing service to customers based on their employment (ie: police/military) and race. I have on many occasions followed up on these stories and found many of the employees never received reprimand and were allowed to keep their jobs. That being said my family and anyone I can influence  will not be shopping at your stores anymore.","2016-09-27T23:49:41+0000","159616034235_10154700827029236","walmart",
"The #Walmart Valencia and Midvale should close the store. All their restrooms are close off. They are having problems with the bathroom backing up. Sending everyone to the automotive dept. were there's a long line or sending you goodwill.","2016-09-27T23:49:39+0000","159616034235_10154700826954236","walmart",
"The moment you go to your local Walmart to get the most beautiful Christmas tree you've been trying to get for 3 years and get to layaway and the clerk says this item is not eligible....Broke my heart why Walmart why???","2016-09-27T23:46:14+0000","159616034235_10154700821579236","walmart",
"as we all know Walmart don't care about their employees and the same can be said for their customers they believe that for the one or two they loose there will be 5 more to take their place... now about the pharmacy none of them have a personality and are short and leave you on hold when you know they aren't busy... their it department obviously are all there either as if you are able to log in online once or twice then all the sudden your email and birth date don't match ???????? really!!!!!!!! just thought it was worth mentioning maybe some one can be spared after reading this","2016-09-27T23:43:42+0000","159616034235_10154700818219236","walmart",
"After reading the post about Walmart workers refusing to make a cake for a retiring Policeman, I gave decided you no longer need my business.","2016-09-27T23:16:45+0000","159616034235_10154700774509236","walmart",
"Is this how your management and employees treat Our Law Enforcement community ? so the employees ruse to bake the cake than management is called and they refuse but later after local media gets ahold of it the management agrees to make the cake but the employees still refuse ? so the employees dictate what occurs in your stores ? are any still employed there i certainly hope not including the managers involved . I already boycott target store won't take much to boycott my local walmart where I do a lot of business. such a shame I thought walmart was better than this ! http://www.dailymail.co.uk/news/article-3806823/Walmart-employees-refuse-make-racist-Blue-Lives-Matter-police-cake-police-retirement-party.html","2016-09-27T23:02:01+0000","159616034235_10154700723489236","walmart",
"We have a problem HOUSTON !!!  Failed policy and broken promises do not bode well WITH GOOD CUSTOMER SERVICE..  and my order was SMALL; ALONG WITH CHARGING MY CARD before the order was shipped is against your own policy.  The amount of order does not matter - it is principle.  \n\nTo pay for shipping (24 hour - rush shipping) is a JOKE !!!!  YOU can not deliver as PAID FOR.  One should not offer a service that one can not provide efficiently.  \n\nMy total order with rushed shipping is only $25.34.  There was NO NOTIFICATION of any problems/concerns.  So please do explain what has happened.  Better yet, since your representative could not make any concrete effort in resolving the problems; I have since cancelled the order.  I will instruct my bank/credit card company to back charge Walmart if refund is not received within 72 hours.  \n\nGranted, I rarely shop via WALMART and/or its subsidiaries.  But this will not have me returning ANY TIME SOON; if ever.","2016-09-27T22:38:50+0000","159616034235_10154700683869236","walmart",
"So I went to the Nixa, Missouri Walmart to pick up a few groceries.  For ears I've bought the little dessert cups out of the bakery for strawberry shortcake.  I looked where they usually keep them but the didn't have them so I asked the lady that was stocking the shelves and she said.  We aren't carrying them this time of the year it will be next spring before we start again.  Now I could understand this except that they had a complete huge display in the middle of the produce department, right by the bakery, of strawberries to sell where they usually place the dessert cup cakes to sell with them.  Now if you have strawberries to sell don't you think it would be a good idea to sell the cakes too.  Not sure what your marketing plan is but we eat those cakes year round and I've never heard of them being ""Seasonal"".","2016-09-27T22:35:14+0000","159616034235_10154700678459236","walmart",
".","2016-09-27T22:18:34+0000","159616034235_10154700655124236","walmart",
"We are boycotting any Walmart because of the workers refusing to bake a cake for a policeman!! Sorry because t there are other stores that deserve our business","2016-09-27T22:17:39+0000","159616034235_10154700654114236","walmart",
"Hello, I went to walmart yesterday and bought Coconut water - ""Vita Coco"". After drinking the water I got really sick and then when I checked the expiration date it said that it was expired since march of 2011. This is absurd, how can a product that was produced to be expired in 2011 is still on the shells in the supermarket. Thats a major issue! I had to go to the hospital to get medication for my intestine after getting really sick. If it was any other food such as meet, cereals, fish etc, it could have developed to an infection. I can not express my in satisfaction and current distrust with Walmart. Additionally I would like to ask for Walmart to take those bottles away from he shelf before anyone else drinks it.\n Ps. I tried to contact Vita Coco through several numbers and no one answered me. In google it even says that their office is permanently closed. Again I ask Walmart to investigate this situation. \nVita Coco Coconut Water Vita Coco Coconut Water\n\nProduct Information; Lot; 6133CM3 , Best Before - 17 MAR 2011 IDE; 8.17.01 ; 46 ; 50.","2016-09-27T22:14:56+0000","159616034235_10154700649169236","walmart",
"One of the Wal-Mart's in Jacksonville, FL has over the past several months, stopped carrying multiple healthy food selections. Today we discovered yet another (common) food that will no longer be carried. There is a larger selection of junk food at this store and growing while the selections of healthier options is dwindling. This is very disappointing.","2016-09-27T21:56:47+0000","159616034235_10154700610049236","walmart",
"A quand un Walmart à mont-tremblant........ ça manque dans notre coin","2016-09-27T21:51:04+0000","159616034235_10154700596724236","walmart",
"It is a disgrace that you guys are already putting Christmas crap out.","2016-09-27T21:46:43+0000","159616034235_10154700590534236","walmart",
"For Walmart bakers that refused to make a cake for a cop I say dump Walmart!  The new headline should read, "" Supporters of police will no longer shop at Walmart until ""racist"" bakery personnel are fired and police are given a cake and an apology"".  That is how I feel!  Screw Walmart!!!!  Good-bye Walmart, my friends and I will no longer be shopping at your stores and I am transferring my prescriptions to Publix. You need to wake up and smell the money!  Black population of this country is 14%, can you survive on only them?  I think not!","2016-09-27T21:34:15+0000","159616034235_10154700561984236","walmart",
"It's pretty sad that you discriminate against policemen now. Not to mention Un-American.","2016-09-27T21:08:26+0000","159616034235_10154700505574236","walmart",
"I wrote an email on the corporate website about my experience at the pharmacy over a week and a half ago about my horrible experience. I asked for someone to contact me as there are issues to be corrected and no one has responded to me.","2016-09-27T20:52:44+0000","159616034235_10154700466439236","walmart",
"How do we private message?","2016-09-27T20:31:44+0000","159616034235_10154700410674236","walmart",
"Just had the WORST experience with customer service! You ""deliver"" a package without a signature on a Sunday and it never actually shows up and this is my FAULT? Seriously?? Unacceptable!!!","2016-09-27T20:13:16+0000","159616034235_10154700269084236","walmart",
,"2016-09-27T20:05:54+0000","159616034235_10154700239819236","walmart","Walmart was mentioned in a post."
,"2016-09-27T20:01:04+0000","159616034235_10154700228479236","walmart","Walmart was mentioned in a post."
"Blizzard HOTS is complete esport fraud run by a racist discriminating operation of game masters and developers for a complete 100% rigged fixed esport hoaxed fraud gimmick!","2016-09-27T19:54:14+0000","159616034235_10154700216219236","walmart",
,"2016-09-27T19:43:22+0000","159616034235_10154700196214236","walmart","Walmart was mentioned in a post."
"Dear Walmart,\n\nlast night I accidentally stole some pork sausage from one of your stores. I have not eaten the sausage (yet?).\n\nI just wanted to check with you on how we should handle this...\n\nmay I just eat the sausage and move on with my life, or would you like me to make your company whole again and return the sausage?\n\nI can also just pay your for the retail price of the sausage... what's your PayPal?\n\nwhatever works best... LMK.","2016-09-27T19:32:10+0000","159616034235_10154700174859236","walmart",
"I am very unhappy.  I ordered my autstic son a new bed from your site and chose thei free ship to my home but my email receipt said ship to store.  We have a small car and I can't pick it up.  I cancelled it within a minute of the order and was told my your rep it would take 48 hours.  That was on Friday.  I called them again yesterday and your rep said it would be just a few more hours.  I called again today and it was already shipped even though I cancelled it within one minute of ordering and spoke to 2 reps.  Now they say it will take 5 busness days.  I have to wait for the refund before I can re-order so now my son will be without his bed for an extra week.","2016-09-27T19:29:46+0000","159616034235_10154700170704236","walmart",
"Ordered a ""case"" of chicken broth online and had it delivered to store. When I arrived there was only one carton. The store manager said it is a glitch and they cannot honor the advertised price even after showing her the product. This is the worst customer service I have ever experienced! If an item is described as 12 - 32 ounce cartons then I should receive 12 - 32 ounce cartons. This is false advertisement. Period.","2016-09-27T19:27:00+0000","159616034235_10154700164914236","walmart",
"why want my walmart page load.been a month","2016-09-27T19:17:04+0000","159616034235_10154700149049236","walmart",
"IAM SANTOS MONCIVAIZJR . HOUSTON TX, RESIDENT]''' BORN' RISE AT PORT ISABEL TX. PROUD WALMART CUSTOMER BETTER PRICE'S FOR ANY THING WE NEED ''''","2016-09-27T19:14:36+0000","159616034235_10154700144679236","walmart",
"Why this Walmart keep the coolers going since this store opened august 3 we cannot depend on this store for cold items seems EVERY TIME I there u cannot buy cold items","2016-09-27T18:58:58+0000","159616034235_10154700122719236","walmart",
"Here is what i posted on your Kenedy, TX walmart page.  Can you please tell me what you think of this manager of yours.\n\nDavid the department manager when I requested to speak to him, sent a message thru the lady that returned my requst to speak to the pharmacy  department manager.  Evidently he could not be bothered to return my phone call.  Or even a request to speak with him when the call was returned it took 3 requsts to speak with him.  Then he acted as though it was a bother to speak to me and when i asked about the 3 pack of 1.75 glasses, David stated that walmart did not offer those in a 3 pack on his inventory order form.  That is strange to me since i have purchased them at this walmart within the last 18 months.  I further requested that he check and find out why he was not offered this item and he offered no responce to my requset.  This to me is a total failure of responsibility for the position that he holds.  As a customer how can i have any confidence in this man or this store to carry the items that I  need.  I  should find another store such as HEB to do my shopping and will have to travel to Corpus Christi  or San Antonio to shop for the other items that i may need.\n\nSincerely \n\nMatthew Kimble","2016-09-27T18:55:33+0000","159616034235_10154700117494236","walmart",
"you suck cause you would not make a cake for police","2016-09-27T18:46:35+0000","159616034235_10154700099259236","walmart",
"I returned a item in July and never got my money back....?  Hey Walmart I buy from you and this is my first bad experience!","2016-09-27T18:35:50+0000","159616034235_10154700081009236","walmart",
"Having lots of trouble signing into Savings Dashboard.  Help","2016-09-27T18:06:33+0000","159616034235_10154700018049236","walmart",
"I hope some people lost their jobs because of the following. Why are they BLM supporters and still working at Walmart. Walmart is definitely not the store that Sam built.\n-----------------------------------------------------------------------------------------\nSo my buddy's sister went to Walmart in McDonough, GA to have a cake made for their father's retirement party. He's retiring from being a police officer. She asked Walmart to make a ""thin blue line"" cake to commemorate his extensive and honorable service as a dedicated police officer. Walmart refused to honor her request due to it being ""racist."" Three separate people in management denied her request for this reason. To me, this is appalling. There is nothing racist about the symbolism behind the ""thin blue line,"" yet people CHOOSE to make EVERYTHING about race. I'm so tired of it. It's literally exhausting for me to think about now. It's only ignorant people who continue to spread this negativity. People need to educate themselves. Bottom line. I'm just waiting for the day that our American flag is deemed ""racist"" by ignorant instigators who are just looking for attention and for something to be upset about. It's really getting ridiculous.\n\nI will be changing the privacy settings on this post to ""public"" so feel free to share this as you see fit.","2016-09-27T17:57:09+0000","159616034235_10154700002084236","walmart",
"I just found out that Walmart Photo moved to a new platform and lost over 12 years of my photos!!  How could this be possible?  Irreplacable photos of my kids and my wedding gone!  Is that how Walmart treats their loyal customers?!  I should of gone to Shutterly and Walgreens like my friends.","2016-09-27T17:43:16+0000","159616034235_10154699955319236","walmart",
"well since I can't email this complaint I have to put it here, for everyone to see.  For the past few months I have seen several dogs in the store, they are in the carts and being help by their owner.  they are not service dogs I do know the difference. these people are letting their dogs sniff the food that they want but then put back on the shelf. this is at the store in Monroe, Michigan.  I was just wondering if I could bring my cat to the store?","2016-09-27T17:42:34+0000","159616034235_10154699954009236","walmart",
"When are you guys going to do something with the tallman Walmart? Place is a wreck and the people working can't do their job","2016-09-27T17:24:07+0000","159616034235_10154699911159236","walmart",
"So is it true that there will no longer be price matches after October?","2016-09-27T17:15:35+0000","159616034235_10154699897634236","walmart",
"Concerning the McDonough, Georgia store, where the employees refused to bake a cake because it would've required them to put ""blue lives matter"" on it. I don't believe that Walmart is doing enough to circumvent this problem, as it appears to be something you deal with on an individual basis, instead of ensuring that all of your employees, nationwide, understand, that advocating and protesting private citizens/customers, while at work in your stores, will not ever be tolerated, and will result in immediate dismissal of any and all employees who even attempt this kind of thing, irregardless of their past work history at your company. The workplace is not the place to protest social issues like this, especially since this symbol has not been placed on any governmental list of ""racist"" symbology. Your employees haven't any right to refuse this service to a customer, not based on some flimsy excuse as ""their conscious"" not permitting them to perform this service. As far as I am concerned, this is a form of harassment and discrimination against some of your customers, that you are deliberately permitting  to go on in the ranks of your employees, perhaps as it may be some kind of philosophy at the corporate level, as well. I have begun advocating that all of your customers who do not follow your apparent corporate police of harassment and discrimination of private customers, those of whom you permit this kind of harassment and discrimination of service to, boycott your stores, as this must not be permitted to become part of our national treatment of the citizens, whom without, you would have no business.","2016-09-27T17:08:46+0000","159616034235_10154699883379236","walmart",
"I have tried so many times to put in an online application and still can not get it to work!  What ever happened to good old fashioned paper applications?  Could have been done with it in 5 minutes but no!","2016-09-27T17:08:40+0000","159616034235_10154699883229236","walmart",
"Ok Wal-Mart. You are the next causality of large companies that I will no longer patronize due to lack of responsibility because you decided not to, AT A MINIMUM, give your employees some sensitivity training.   How can a cake supporting the good public service that a police officer has given to a community for over 20 years be even remotely racist?!  Your employees don't even know what the word means!!!","2016-09-27T17:06:12+0000","159616034235_10154699874689236","walmart",
"I was shopping today at the Walmart on white horse road in Greenville, South Carolina and I would like to tell you how grateful I am for one of your employees, Natasha, who works in electronics. \n\nI have a 7 year old daughter who has autism and frequent outbursts and meltdowns. Today was not a good day for her, but I took a chance and brought her to Walmart with me. She had a pretty bad meltdown and I'm not sure what triggered it, but as soon as it started, I was making my way out from the electronics section when a man came up to me, smirking and told me he would let me borrow a belt to use on her. \n\nIll be honest, I did not handle this well at all. \n\nYour employee Natasha came over to us and asked if I was ok. She saw the whole thing and told me what he did was not right, asked if there was anything she could do to help and gave me a big hug.  she was very sympathetic and caring and I'm really grateful. \n\nThank you for having great employees. ♥️","2016-09-27T17:04:18+0000","159616034235_10154699867594236","walmart",
"I am a big online shopper and use Wal-Mart.com frequently. However, y'all are making it harder and harder to use without a bunch of stress and hassle. I ordered my daughter an emoji bean bag chair for her upcoming birthday (along with some other birthday and Halloween items). It arrived today in a box with no packing slip, no plastic over it, just in the box. It has little stains all over it and even what looks like mulch and the zipper is broken. It looks like they took something from a daycare yard sale and threw it in the box for me. I call to send it back and get a replacement, and apparently I cannot do this (Although the woman I spoke with was incredibly nice and apologetic). Because my order of $180 something was paid with a $12 gift card from my savings catcher account and the rest was on my bank card, I instead have to go through the hassle of returning it to the store, waiting for the refund to be processed, and then reordering and hoping it will be here in time for her birthday. All because someone could not see that this item was NOT in new condition and packed it haphazardly. I shop online for a reason and should be able to send the item back and have it exchanged without having to go through this whole hassle because of your employees mistake.","2016-09-27T16:54:20+0000","159616034235_10154699846264236","walmart",
"Just want to know what happened to those employees who refused to make the cake for the police officer's retirement party?????","2016-09-27T16:51:48+0000","159616034235_10154699841349236","walmart",
"I applied and interviewed for a position here in Fort Dodge, Iowa. It's been almost 3 weeks waiting for my background check, I've called everyday for almost 2 weeks to see the status and haven't reached anyone. I've left my name and number multiple times with whoever answers the phones but have yet to receive a call back. Is this normal to not be able to reach someone or get a call back?","2016-09-27T16:48:17+0000","159616034235_10154699835624236","walmart",
"Please address and reprimand the employees at the Walmart in Mcdonough, Ga that refused (initially) to produce a retirement cake for a policeman.","2016-09-27T16:42:47+0000","159616034235_10154699826349236","walmart",
