"message","created_time","id","store_name","story"
"After many MANY attempts to get STORE CREDIT for a defective product, the Walmart in Panama City Beach FL on Front beach drive has given me NO response and has not followed up with me at all.  EVERY single asst. manager gave me the cold shoulder and was very rude and quick to say that I would have to suck up the loss or contact the company making the product.  I have the original receipt and have already lost 3 months of use.  In addition, I was told the manager would call me and he/she has not touched base as of yet.  Worst experience with a retailer EVER!!  If this is not resolved, Walmart will NEVER get another dollar from me again!!","2014-03-02T23:03:32+0000","127217884039924_646826118745762","Walmart100",
"https://www.giveforward.com/fundraiser/kbw3/hannah-smith-cystic-fibrosis-fund?utm_source=facebook&utm_medium=fb_share_stream.share&utm_campaign=dashboard_overview_T1&og_action=hug&t=3&fb_ref=1952222","2014-03-02T10:23:34+0000","127217884039924_795247590504442","Walmart100",
"Troy, AL is enjoying the clean up and shelf stocking that is going on in our Walmart.  Thank you!","2014-02-26T01:43:31+0000","127217884039924_644546442307063","Walmart100",
"Hey Walmart - I've called your Walmart Super Center in Jacksonville, FL on San Jose Blvd several times now telling them that there are at least 8 carts in front of my condo community around the corner from them on Ricky Drive and they are still there. How on earth that many carts end up in front of my place that far from the store is beyond me. Call your manager (I spoke to Sherri the last time) and have someone come get them. I know this will be high on your priority list ;) ....truly, I'm just trying to save you some cash, you know, keep my prices low. ","2014-02-25T06:11:21+0000","127217884039924_644126542349053","Walmart100",
"to whom it may concern I went on your walmart website sunday 23 and I was looking in automotive for a auto battery and it would only show me kids toy car and battery for a toy if that is what I specified I wouldn't be sending this but I specified the type of vehicle and that is the response I received and I typed vehicle in there more than once I don't know what your store policy is but it appears to be not to help the customer sincerely tommy jones.","2014-02-23T19:36:18+0000","127217884039924_643442562417451","Walmart100",
"I went to buy some jewelry at Walmart on 7050 South Cicero. And when I got there the station was empty..no way to request or a salesperson. When I ask for someone to assist me every time an employee female pass by and she said oh there in lunch and kept on walking...I yell at her so no one work at jewelry . She didn't acknowledge and kept on...So finally a Manager pass by after 40 mints waiting and got a cashier...My thought is I imagine that this is not CUSTOMER SERVICE.....So I hope my comment will help corporate follow up on this type of poor service before it get worst , cause the economy is not well and people will just walk away....","2014-02-23T16:04:58+0000","127217884039924_643357269092647","Walmart100",
"So sorry for your loss, Eldon","2014-02-22T12:23:32+0000","127217884039924_642714042490303","Walmart100",
"Today I was reminded of why I NEVER shop at Wal mart! I needed packaging tape and a few other items and Wal-Mart (at Exit 7) seemed to be the easiest stop for me and Hayden. After getting our items, Hayden wanted to look at the fish before we left. I noticed a man dressed in jeans, blue hoody and a baseball cap looking at hand sanitizer for over five minutes. I was already creeped out by him when a woman and her three young girls walked up. The man hid behind the aisle and was watching them from around the corner. As a mom, my instinct was to warn this woman and her children. As I walked by them I told her there was a man watching her and I kept going. He CHASED after me and my son. I was terrified. I went to the amunition aisle thinking that someone might help protect us against this lunatic chasing us. He approached me and said yelling ""if you just told that women I was watching her you messed up! I am security"" I told him he doesn't look like security he was just creepy! If he would have just told me before she walked up that he was with security and monitoring a possible shop lifter I would have understood. Long story short, as a consumer at Wal-Mart I felt threatened for my safety by one of their own employees and their managers didn't seem to care very much or understand my concern. I will NEVER go back!","2014-02-15T23:51:02+0000","127217884039924_639639252797782","Walmart100",
"Happy Valentines Day \nHelp a Walmart Worker Get more Hours by signing our Petition\n~pamd\n","2014-02-14T19:26:20+0000","127217884039924_10202977579218698","Walmart100",
"I'm Highly Upset with Walmart pulling electrics heaters off the shelfs while the southeast is in the middle of a State Emergency . Very Dissatisfied with walmart. These items should not be pulled off the shelfs till its declared Spring, Not while we are still in the middle of winter.","2014-02-11T23:53:55+0000","127217884039924_637324219695952","Walmart100",
"Shame on you. Shame on you all--all the executives and owners, especially, at Walmart, particularly the Walton family members, more than any other. This is in no way the way Sam Walton began or run his company: \n\n","2014-02-11T00:32:23+0000","127217884039924_10152248614019524","Walmart100",
"Florida Road Team at Forrest HS in Jax for the Florida Department of Highway Safety and Motor Vehicles FHP TACT grant. Great job Eric Blandford UPS Freight and Paul Medders Walmart Bentonville - S Walton Blvd","2014-02-06T15:07:49+0000","127217884039924_634661256628915","Walmart100",
"hope everyone is having a great weekend. Ive had a plan through STRAIGHT TALK  for my cell phone from walmart now for years. I bought an extended protection plan for a new phone this past summer. customer service for STRAIGHT TALK is very poor. it took talking to 3 customer service representatives before I could get one I could understand. the first two spoke broken and non understandable english. they sent me a corrupt email for instructions on how to return the broken cell phone and when I tried to get them to resend the info they gave me a hard time and kept me on the phone on hold then just to have me repeat ALL the info I gave the first rep I talked too. I still havent recieved a readable email from them. I sent them a response stating a just wanted a refund for the phone since they were not being helpful in replacing the damage one. PLEASE SPREAD THE WORD ABOUT STRAIGHT TALKS POOR CUSTOMER SERVICE AND DO NOT RECOMMEND THEM TO ANYONE AS A CELL PHONE CARRIER.  this is not the first time ive had difficulty with them, just the last time. if anyone know of any websites I can air my complaints against STRAIGHT TALK please let me know. the more people I can make aware of their poor service, the more people I can stop from buying their products and experiencing the trouble and headaches I have been through.","2014-02-02T02:44:23+0000","127217884039924_632444383517269","Walmart100",
"https://www.giveforward.com/fundraiser/w4x3/help-fire-victims-in-need-with-one-death?utm_source=facebook&utm_medium=fb_share_stream.share&utm_campaign=BA_FBshare&og_action=hug&t=3&fb_ref=1828898","2014-01-31T06:37:45+0000","127217884039924_728762033809637","Walmart100",
"Hi Walmart... The Googlebees wants to be on your shelves...\n\nCan you help us out..?","2014-01-30T01:50:45+0000","127217884039924_630551810373193","Walmart100",
"Please find it in your heart to help this family.  No amount is too small.\n\n""But whoever has the world's goods, and beholds his brother in need and closes his heart against him, how does the love of God abide in him?"" - 1 John 3:17\n\nwww.gofundme.com/sbmemorialfund ","2014-01-28T15:41:01+0000","127217884039924_10201022675520349","Walmart100",
"COULD SOMEONE PLEASE CONTACT ME IN REGARDS TO A DEFECTIVE  PRODUCT","2014-01-20T00:13:07+0000","127217884039924_623246297770411","Walmart100",
"Please tell me why you will not answer complaints by customers.  I really want to know.","2014-01-13T17:17:36+0000","127217884039924_620280031400371","Walmart100",
"Would you please tell me how to contact someone who knows what they are doing.  I made the mistake of buying online.  There were many problems and it is near 3 months and NO one from wal mart has done any thing.  They keep saying it has been escalated and someone will call me within 3 days.  It is near 3 months and still no one.  I have ALL the letters to back up what I am saying.","2014-01-13T17:00:44+0000","127217884039924_620275371400837","Walmart100",
"For the past few weeks, I have been harassed by your company.  I was sent the wrong item, it was your mistake.  I had to take time to contact customer service twice.  I then had to wait for the pick up of the item and then for the delivery of the correct item.  The item was pick-up and I am getting these final notice emails.  I go thru these long explanations, they respond.  This goes back and forth and then they say just return the item.  This is beyond ridiculous.  Your customer service is worse than horrible.  Who do I contact to stop this harassment.  Please don't say call customer service.  I tried that many times.  I need a number to cooperate.  ","2014-01-10T14:13:59+0000","127217884039924_618802018214839","Walmart100",
"Customer's number 1? Yeah right.","2014-01-10T13:47:52+0000","127217884039924_10152201924376495","Walmart100",
"You are horrible! Making all your stores in the middle of this polar vortex stay open! You have associates stuck out there in below-zero temperatures.... shame on you! Closing for a day or two would not kill you!!!","2014-01-06T06:16:33+0000","127217884039924_616653725096335","Walmart100",
"Do not buy gift cards from Walmart.com. They send it regular mail and no tracking number and later on do not want to take responsibility for their mistake","2013-12-30T18:07:43+0000","127217884039924_612075798887461","Walmart100",
"Just curious, how do you get in touch with a live semi intelligent person at walmarts?  Do they exist.  I have been trying for 2 months every day all day.  You are really pushing people to the limit.  Do any of you listed at the corporate office really exist?  No one answers the phones at any number, no fill in forms works, no one answers e-mails.  the last I was told is fill in your feedback and someone would surely answer...LOL.  This is what I got when I tried feedback\nYOUR FEEDBACK...WAY TO GO\nShield icon  There is a problem with this website's security certificate. \n\n The security certificate presented by this website was issued for a different website's address.\n\nSecurity certificate problems may indicate an attempt to fool you or intercept any data you send to the server.  \n  We recommend that you close this webpage and do not continue to this website.  \n  Recommended iconClick here to close this webpage.  \n  Not recommended iconContinue to this website (not recommended).  \n   More information  More information  \n\nThey sure knew what they were saying when the message said,\n\n  Security certificate problems may indicate an attempt to fool you or intercept any data you send to the server","2013-12-26T23:02:03+0000","127217884039924_610255745736133","Walmart100",
"Understand that if you do this, Walmart is committing suicide. You will drive consumers away. Don't believe me? Watch and learn a harsh lesson in your reality.\n\n","2013-12-26T19:37:04+0000","127217884039924_716886431654728","Walmart100",
"Please tell me why in over 2 months of trying i can not get an answer from walmart's customer service and now can't get any place with the executive office.  I will no longer even try with customer service.  They have done nothing but lie and i have the e-mails here to prove it.","2013-12-26T17:07:14+0000","127217884039924_610098639085177","Walmart100",
"FYI Wal-Mart; \nI recieved a Scam e-mail today from \n""Wallmart"", concerning an order (that I didn't place) & a 17% refund charge on an undeliverable item.\nOf course I didn't respond to it. Just wanted you all to be aware.!!!","2013-12-24T22:51:56+0000","127217884039924_609275699167471","Walmart100",
"WalMart gave many assurances the gift order Thanksgiving Day 11/28 would arrive in time for Christmas.  Who knew this company could be so incompetent? Still waiting... Had to buy another one at TARGET!","2013-12-24T21:02:38+0000","127217884039924_609242805837427","Walmart100",
"Glad to be here! Vision Real Estate Network","2013-12-23T02:37:36+0000","127217884039924_219487251564089","Walmart100",
"Purchased on Thanksgiving Day and I still DO NOT have the iPad.  Store #3182 in Chapel Hill, NC has NOT gotten the shipment.  I was there in person today and advised they had receive 4 iPads for specific people; however, the one for me was NOT delivered.  You must appreciate how frustrating this is since it is a Christmas gift for one of my grandchildren.  I am TRULY appalled that WalMart cannot follow through with a delivery so important.  Here I sit with no present for my darling grandson.  You should be able to view the shipping history which states it was shipped 12/15/13 and has been ""in transit to Store"" since 12/19/13 from Hope Hills, NC.  This location is approximately a one hour drive to the Chapel Hill store.  So please explain to me how such a formerly trust-worthy store can be so lackadaisical.  I am so terribly disappointed and do not trust WalMart to do the right thing which would be to FEDEX it to me at your cost immediately. ","2013-12-23T02:13:50+0000","127217884039924_608384859256555","Walmart100",
"We do not want you in our neighborhood.....you have been trying for a long time and we the people will see to it that it doesn't happen..Pay your employees and stop being such a disgusting corporation.....","2013-12-22T00:13:14+0000","127217884039924_607861545975553","Walmart100",
"Dear Wal Mart Corporate Offices,\nI ran to Wal Mart this morning as I forgot some things when I went last night. I ran through the store, that you so conveniently rearrange every week as to entice customers to purchase more items, and hurriedly retrieved my items in ten minutes. I reach the checkout lines and of course there are only two open:   A twenty item or less line with 10 people in it and a regular line with two customers. I choose the latter as their buggies didn’t seem that full.  \nBig mistake, it seems the woman at the front of the line was a comper.  Definition a person who spends hours of their time searching though advertisements and online looking for lower prices at every store in the free world and clipping thousands of coupons.  You in your infinite wisdom have set a new policy to make it harder on these thrifty shoppers trying to save money for their families by requiring them to bring in all of these advertisements with them.   \nNow let me clarify one thing, when I was at your establishment yesterday I got behind yet another comper with two irritable children.  Probably because their attention span of the long trip had given out.  I do not nor have I ever had the patience for the process of comping prices, I forget coupons in my car or at home.  I applaud those of you that do and know that you save your families a ton of money.  However, those of us who have run in on our lunch break, have somewhere important to get to, or just have no patience for this process, implores Wal Mart to designate a checkout line for this process only.  \nI understand families on a tight budget and do not wish for this process to be banned for them, but my time is more important to me than any amount of money this process saves me.  The 24 hours of my life I have spent waiting on this process could have been spent at work, with my family, just enjoying the day.  So, before someone goes postal in one of your two open checkout lanes, please address this issue.  Also, to you compers, after holding the line up with you wad of advertisements and 500 coupons, could you at least turn around to the 20 people now standing in line waiting on you and apologize for our time you have waisted.  Again I applaud your efforts, but when your efforts inconvenience others a little common courtesy is do.\nThank you,\nShane Sliger\n","2013-12-21T15:16:52+0000","127217884039924_607696872658687","Walmart100",
"I need some help with an email address.  I am receiving emails for Laura Kocher at my email address.  I have asked several times that Walmart fix this issue.  I'm getting emails about her orders, confirmations of her orders, which means that she is NOT getting those.  Can you tell me how I can force someone to pay attention to me and make the necessary changes, because, clearly, asking nicely is just NOT working.","2013-12-20T19:40:26+0000","127217884039924_607363059358735","Walmart100",
"online infrastructure is archaic, customer interface is non-existent\nsomeone should investigate WCM as most retail companies have\nfigured out increases sales.","2013-12-19T13:39:55+0000","127217884039924_606756722752702","Walmart100",
"Okay, now I am even more livid!!!! I just re-ordered yet ANOTHER Christmas present because Walmart CANCELED my last order for NO REASON!!!! The representative told me to redo my order online. I did this yesterday and it said it would not be here until the 24th. I was suppose to have on the 20th!!! So I did this and saw that the order was CANCELED AGAIN!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!\nAre you kidding me!!!!!!!!!!!!!!!!!!!!!!!!!\nHere is the order! I am sick of calling and waiting on hold... being hung up on and told to just resubmit it and it will be fine... now I will not get till AFTER CHRISTMAS!!!!!!!!!!!! I need this order filled today and overnighted!!!!!!!!!!!!!!!!!!!!!!!! What is wrong with your company!???\n\nWalmart.com\n\nSee details for this order: 2677954-443933.\n.Item\n\nOrder Status & Delivery Date \n\n1 Shark Rocket Ultralight Upright, HV300\n\n Add to Remind Me List \n\nCanceled\nYour order has been canceled by Wal-Mart as of Thursday, 12/19/2013. \nSee details, or Contact Customer Service. \n","2013-12-19T11:58:03+0000","127217884039924_606724576089250","Walmart100",
"WALMART IS THE WORST COMPANY EVER!!!! I order two things for CHRISTMAS that were suppose to be here TODAY at the latest since we will be visiting family out of town and leaving Friday. One of my orders were randomly canceled for NO REASON and the other is apparently LOST! I waited on hold for customer service for 25 minutes just to be disconnected by someone almost after I said hello! I called back and spoke with a man that said he couldn't do anything for me. I asked to speak with his manager or supervisor. The supervior said he couldn't help me with my order. I needed to resubmit online and call back and wait another 30 minutes on hold. He said to chose the fasted form of shipment and walmart would refund me. The fastest method wouldn't have my gift here until 12/26/13, the day AFTER CHRISTMAS!!!! I ordered it early to have the latest delivery of 12/18/13 and this is what they can do for me. On top of this supervisor cut me off in the middle of speaking and transferred me back to the previous customer service rep who proceeded to tell me that I have already wasted 25 mins of his time and he cant talk any longer. DIDNT EVEN CARE!!! THE REP THEN HUNG UP ON ME!!! THIS IS DISGUSTING!!!!!! I give walmart so much of my money each month and this is how they treat people. NEVER AGAIN!!!! ","2013-12-18T23:36:23+0000","127217884039924_606532322775142","Walmart100",
"WALMART IS THE WORST COMPANY EVER!!!! I order two things for CHRISTMAS that were suppose to be here TODAY at the latest since we will be visiting family out of town and leaving Friday. One of my orders were randomly canceled for NO REASON and the other is apparently LOST! I waited on hold for customer service for 25 minutes just to be disconnected by someone almost after I said hello! I called back and spoke with a man that said he couldn't do anything for me. I asked to speak with his manager or supervisor. The supervior said he couldn't help me with my order. I needed to resubmit online and call back and wait another 30 minutes on hold. He said to chose the fasted form of shipment and walmart would refund me. The fastest method wouldn't have my gift here until 12/26/13, the day AFTER CHRISTMAS!!!! I ordered it early to have the latest delivery of 12/18/13 and this is what they can do for me. On top of this supervisor cut me off in the middle of speaking and transferred me back to the previous customer service rep who proceeded to tell me that I have already wasted 25 mins of his time and he cant talk any longer. DIDNT EVEN CARE!!! THE REP THEN HUNG UP ON ME!!! THIS IS DISGUSTING!!!!!! I give walmart so much of my money each month and this is how they treat people. NEVER AGAIN!!!! ","2013-12-18T23:34:12+0000","127217884039924_606531452775229","Walmart100",
"While I am thankful for Walmart stores on the south side, 83rd & Stewart is by far THE WORST I've ever shopped in! The most UNPROFESSIONAL, ROWDY CHILDREN I've ever seen in my life! My first gig was at Chas A Stevens and they held all of their Sales Associates to a high standard. #UNACCEPTABLE","2013-12-17T16:27:53+0000","127217884039924_606016789493362","Walmart100",
"Getting another shipment of de-icer spray cans? Another wintry blast is headed our way next weekend. ","2013-12-15T21:41:39+0000","127217884039924_605220946239613","Walmart100",
"THANKS WALMART FOR YOUR WEBSITE NOT BEING SECURE! MY CARD WAS USED AT THE STORE, YET CHARGED AS A ONLINE PURCHASE. TURKEY CHILI, BANANAS AND ALL SORTS OF THINGS. HIGHLY UPSET!!!!","2013-12-14T22:32:36+0000","127217884039924_604791229615918","Walmart100",
"Well thanks to whoever is stealing card numbers and making purchases. And the sad part is it's being shown as coming from this location...and I live in Alabama. Walmart needs to fire some people quickly! ","2013-12-14T22:19:00+0000","127217884039924_604786842949690","Walmart100",
"I AM LOOKING FOR A TRAXX LIGHING GO KART","2013-12-12T15:46:25+0000","127217884039924_603750606386647","Walmart100",
"http://happymoneysaver.com/ripped-walmart-packaged-chicken/ Just so you know this is circulating around facebook and you should probably be double checking the weight of your meats before you price them!!!!","2013-12-11T18:10:55+0000","127217884039924_10151754675347245","Walmart100",
"I am so disappointed with Walmart.  I am in Asheboro, NC and I avoid Walmart  if at all possible.  The service is completely raunchy and they are so in your face about how little they really care about their patrons.  I posted very clear event on the Asheboro Walmart page.  ","2013-12-10T18:51:34+0000","127217884039924_602944793133895","Walmart100",
"The store in Alva Ok is so cold.  I can hardly stay in there to shop and definately not to try on clothes.  You have to wear gloves and coat.  It is bad.  Why?????","2013-12-08T21:43:22+0000","127217884039924_602095136552194","Walmart100",
"do not waste your time with your coupons any longer at walmart if you print them off there site they will not accept them and  there are not willing to correct the promblem im done shopping there","2013-12-06T18:17:55+0000","127217884039924_601150833313291","Walmart100",
"Dear Walmart Store 100 Design Layout Team,\n\nIt is December.  Back during the summer when you removed the Millstone coffee bean display, I thought I'd be okay-however cold weather is upon us.  I am in desperate need of at least 2 pounds of whole bean peppermint coffee.  I appreciate the syrup from Starbucks but it just doesn't taste as good.  Please let the coffee come back to my store!\n\nSincerely,\nCuppa Peppermint Joe Deprived in Bentonville!","2013-12-03T13:07:53+0000","127217884039924_599522473476127","Walmart100",
"I was told that the district manager is from this store for Heber Springs. I have a question. You advertise a sale for last night one at 6 and one at 8. I was in the store before 7 for the 8pm sale for the tv. They were all gone why is this. Did not say come in at 6 for a wrist band. If a sale starts at 8 why give the items away at 6, if your giving out wrist bands why not for all the other items as well. I just feel this is false advertisement for a sale that starts at 8 but its all gone by 6. We spoke with the store manager he said to contact Bentonville store for the district manager. I hope that someone can respond back to this","2013-11-29T14:23:13+0000","127217884039924_597778356983872","Walmart100",
"The Only reason I think the Unions want in Walmart is for the money they get from your checks and PUT RIGHT BACK IN THE POCKETS OF THE DEMORCATE PARTY.. Take from the middle class and give to the rich... Don't fall for this Wal-Mart.. Wal-Mart stand your ground and say NO UNION.. Look at all the States that have Unions and their States are falling apart due too Unions...","2013-11-18T21:48:44+0000","127217884039924_591745934253781","Walmart100",
"what are the hours and can I take a visitor?","2013-11-08T02:45:53+0000","127217884039924_586553828106325","Walmart100",
"Walmart and Walmart.com should be ashamed of themselves! I purchased several items on Walmart.com yesterday evening and was sent an email early this morning stating they were cancelling my order due to a ""technical error"" on their website. While I understand these ""errors"" do occur, I don't believe your loyal consumers should pay the price. As far as we knew we were just getting in on a ""great deal"". The fact that a company as dominating and prosperous as Walmart can not own up to their own error and honor the prices displayed for their consumers is absurd. Your attempt at to smooth over the cancelling of our orders, in the form of a $10 e-giftcard is insulting to say the least. I am a longtime Walmart consumer and do the majority of my Christmas shopping at your stores or at Walmart.com. The fact that you have cancelled my order and still have that transaction pending in my checking account leaves a bad taste in my mouth! If you cancelled the order than you should have cancelled the withdraw of the funds as well. I sincerely hope that Walmart takes a long hard look at the mass amount of disgruntled consumers and makes right what they made wrong!","2013-11-07T07:43:35+0000","127217884039924_585945588167149","Walmart100",
"Will the store be offering the flu shot this year?  If so when will they start?\nThanks!","2013-11-05T00:09:10+0000","127217884039924_584710584957316","Walmart100",
"When are the Cuties clementines coming to WM Walmart Bentonville - S Walton Blvd","2013-11-03T20:39:48+0000","127217884039924_584125045015870","Walmart100",
"http://www.walmartcruelty.com/ \n\nWalmart is Garbage. I will spend spend every last breath sharing this information","2013-10-31T15:36:24+0000","127217884039924_10100632970119913","Walmart100",
"I wanted to give a shout out to my husband Brian E. Yesterday was his 20th Anniversary at walmart. Way to go babe! And thank you walmart for all that you have done for our family.","2013-10-24T11:55:58+0000","127217884039924_538156216279420","Walmart100",
"This morning I woke up to find that someone, most likely an employee of Walmart...has used my credit card info to order online from this particular Walmart and rob me of my hard-earned money.  I am absolutely livid! I live no where near Arizona! BTW, because of this...I will never shop at any Walmart ever again...because your employees are thieves...I have found reports all over the internet about your employees taking down people's credit card #'s and getting caught doing it. I have reported this to my bank so you, the person or person(s) who have stolen from me, will eventually be caught.","2013-10-22T22:29:58+0000","127217884039924_537101443051564","Walmart100",
"me gustaria que no solo en en sur del pais vinieran los directivos de walmart, y se den cuenta de las sucursales de por aca, saludos","2013-10-21T23:27:36+0000","127217884039924_536508533110855","Walmart100",
"Walmart Worker Fired After Helping Woman Under Attack In Parking Lot. 30-year old Kristopher Oswald acted when he saw a woman being beaten.","2013-10-20T03:57:11+0000","127217884039924_535488266546215","Walmart100",
" i'm  I work in  Canada \n","2013-09-27T16:25:13+0000","127217884039924_524074624354246","Walmart100",
"I have been with Wall-Mart  for 5 years too\n","2013-09-27T16:24:30+0000","127217884039924_524074407687601","Walmart100",
"I have a complaint about wal mart layaway. I went to the indiana, pa walmart today. Picked up a lot of things for christmas. Close to $400.00 worth between me and my friend. When I got to layaway was told textiles no and NO ITEM UNDER $15.00 was allowed to be put in layaway!!! I was buying a leap frog junior (that was fine at 29.95) but I could NOT get the books which were $10.97 a piece. I had 5 books. This is bull!!! I went to k-mart and put the same things in layaway!!! NO PROBLEM THERE!!! Why do they say layaway for christmas but do not tell you the strings attached to it!!! I was VERY UPSET!!!\n A unhappy customer!!!","2013-09-25T06:33:46+0000","127217884039924_522956707799371","Walmart100",
"Are Wal-Mart drivers going to participate in the up coming protest?","2013-09-22T10:04:38+0000","127217884039924_521494741278901","Walmart100",
"I LOVE YOU WAL*MART!!!\n\n           FOREVER","2013-09-20T01:56:52+0000","127217884039924_520494608045581","Walmart100",
"I was looking forward to seeing a thank you to my son for his 14 years of service...but guess I missed it.   Congratulations Danny L.","2013-08-30T11:58:45+0000","127217884039924_510603329034709","Walmart100",
"We are thrilled that our SumJoy Mandala Magnets have been chosen to be in Wal-Mart's New Products Made in America Contest.  Please visit the link below to see the SumJoy Mandala Magnets.  If you like our product...it would be a blessing to us if you vote YES.  Winners will get shelf space in Wal-Mart stores for their product.  You can vote once a day for the next 7 days.  We have dedicated 17 years to developing our SumJoy Mandala Library and your vote or votes for the next thirty days would be a true blessing for us.  You DO NOT have to release your Facebook contacts to vote!  If you like our mandalas, please share them with your friends!\n\n To Vote...Go to:\n https://getontheshelf.walmart.com/product/1b7f/SumJoyMandalaMagnets\n \n Wishing you and yours Blessings of Health, Joy, and Peace.\n Robert SumJoy","2013-08-27T13:58:46+0000","127217884039924_10201143598825349","Walmart100",
"Attn. ""Store Merchandising Dept."" - - set up a large separated section in the middle of the store; drape several American flags from the ceiling; then put up shelves of everything in your store that is ""Made In America"".  Follow sales volume on American goods when a customer can go directly to this section and not have to search through 5,000 Chinese items.","2013-08-26T14:41:33+0000","127217884039924_508792699215772","Walmart100",
"THANK YOU TO ALL MY FRIENDS FOR WHAT YOU DO TO MAKE STORE 0100 A GREAT PLACE TO BE . YOUR THE  BEST.","2013-08-21T03:11:04+0000","127217884039924_505790369516005","Walmart100",
"I WANT TO THANK MY FRIEND EDIE A. FOR HER 17 YEARS OF SERVICE WITH WAL-MART ON THE  13TH OF AUGUST  2013.   GREAT JOB EDIE... THANK YOU  FOR  ALL YOU DO.","2013-08-21T03:10:02+0000","127217884039924_505790126182696","Walmart100",
"The home of Walmart is getting a new store! ""Like"" our new Bentonville Neighborhood Market page at www.facebook.com/Walmart4686 and get ready for our Grand Opening on August 28th!","2013-08-20T13:40:22+0000","127217884039924_10200671568371760","Walmart100","Roger Tufts shared a page to Walmart Bentonville - S Walton Blvd's Timeline."
"Owensville walmart has bad lighting and out of everything sugar big bags lipton ice tea and so on a lot of empty spots and there lighting is dark  and bright guess when someone falls they will fix it why do they have so many outs do I hafe to go somewhere else to do my grocery shopping","2013-08-15T15:17:48+0000","127217884039924_503257739769268","Walmart100",
"ALWAYS LOW WAGES - Waltons worth 100 billion - what is wrong with this picture?","2013-08-05T21:48:48+0000","127217884039924_498984190196623","Walmart100",
"Hi! Do you find having a Facebook account for your store useful and effective? I'm doing research to see if the store I'm in should create a Facebook account. Thanks!","2013-08-02T15:27:32+0000","127217884039924_496461390448903","Walmart100",
"The Walton Foundation supports the closing of schools, High Stakes Testing that supports the schools to prison pipeline model, and putting untrained TFA recruits into urban classrooms to replace seasoned high quality teachers. It has shown through its one sided philanthropy that it doesn't support public education that is equal for all children. What it has shown is that it seeks to privatize public education for profit. Supporting closing of schools, High Stakes Testing, and TFA recruits replacing seasoned teachers is a continual violation of the civil rights of our most vulnerable children. I will continue to boycott all Walmart stores and encourage my family/friends to do the same. Shame on YOU! Support a strong public education system not the privatization movement","2013-07-29T23:45:01+0000","127217884039924_494000004028375","Walmart100",
"The Walton Foundation supports the closing of schools, High Stakes Testing that supports the schools to prison pipeline model, and putting untrained TFA recruits into urban classrooms to replace seasoned high quality teachers. It has shown through its one sided philanthropy that it doesn't support public education that is equal for all children. What it has shown is that it seeks to privatize public education for profit. Supporting closing of schools, High Stakes Testing, and TFA recruits replacing seasoned teachers is a continual violation of the civil rights of our most vulnerable children. I will continue to boycott all Walmart stores and encourage my family/friends to do the same. Shame on YOU! Support a strong public education system not the privatization movement","2013-07-29T22:16:41+0000","127217884039924_493968297364879","Walmart100",
"FRIDAY MORNING .l get up l put a smile on my face and l go to work.meet my customer with a smile check on the job progress report to customer with a smile walk out finished for the week ....oh but then the fun really begins ,l go to our local (walmart) where l still have a smile and l walk in the door greeter (walmart prefers to call them people greeter but hell door works for me .. she is to busy talking to her boo or whatever he is to acknowledge me as l walk ..hey what do you expect most of those folks should have a job licking windows clean ..l progress into the store l need some dog food walk past six or seven folks busy talking about weekend plans l get my dog food walk over to laundry soap isle l speak to someone who has to walk in front of me to get her cart ..she walks right by like l am not there OK l grab my soap and walk toward the main isle almost knocked down by someone on her phone as she walks to the back ( no excuse me or anything) l proceed to walk toward electronics to grab something back there l see two guys standing behind a display thinking they are outta sight .. l grab what l need and walk toward hardware...this is where it gets funny..old man asks me do know where the bread is in the store he cant get anyone to help him (five or six folks standing near stationary) have got to hear him not one speaks up so l take the old man to the bread isle .l then cut across to the other side of the store to get what l need in hardware walking past at least another 12 associates l get what l need as l return to the front of the store l am shocked by one of the older associates (who happens to know me) she says good morning.. l get up to self checkout the CSM standing near by does not speak in fact walks away l have a problem with the machine giving me my change back l call out to her she continues to walk away l call again and again finally this woman walks out of the vision center and l explain to her it did not give me my change she punches in a few numbers l get my change and not a word from her ......l leave walmart in a very very bad mood ..walmart wonders why they are losing sales ..l know why ","2013-07-26T15:34:21+0000","127217884039924_492284747533234","Walmart100",
"I would really appreciate some confirmation & consistency at the Walmart stores considering price matching.  For example, today I had an ad for Cottonelle toilet paper 12 double roll= 24 rolls for 4.99.  The ad had ""Ultra"" handwritten instead if printed block letters.  They wouldn't honor the ad unless it was specific.  Went back to the toilet paper section & that toilet paper is no longer stocked.  You know why?  Because the blocked letter ""Ultra"" has replaced it.  Even the Cottonelle website no longer has it listed in handwritten ""Ultra.""\n\nDon't misunderstand me, I'm grateful for the opportunity to save money, I would just like ALL the Walmart stores to be on the same page regarding the price matching policy.  I don't believe Mr. Sam Walton intended this to be so difficult for the customers, the cashiers, or the managers.  Spending too much time being too knit-picky so to speak.  Less productivity, less money.  Although I Read that Walmart's total net sales last year was $419 billion.\n\nSo Really?  May we please have some consistent guidelines throughout.  I love Walmart, I shop there every day or practically every day as I do the shopping for my elderly parents as well as for myself and my disabled husband.\n\nSincerely,\nA very loyal customer","2013-07-26T01:42:27+0000","127217884039924_492010350894007","Walmart100",
"beware girls at Walmart u have Maryann Bednorz around Make sure ur guy spends no time alone with her BEWARE ","2013-07-19T02:56:28+0000","127217884039924_488682071226835","Walmart100",
